identifiers: ID,identifiers: URI (JONAS),identifiers: URI (Mirabile),identifiers: URI (Pinakes),identifiers: URI (VIAF),identifiers: other ref(s),identifiers: other URI(s),title: uniform,title: variant,title: ms,title: normalised,author: name,author: ID,author: affiliation,translator: name,translator: ID,translator: affiliation,language: text lang(s),language: main,language: other,incipit: incipit,subjects: list,subjects: URI(s),subjects: theology,subjects: documents,subjects: bible,subjects: literature,subjects: science,subjects: liturgy,subjects: history,subjects: law,subjects: philosophy,subjects: hagiography,subjects: medicine,subjects: christian literature,subjects: sermons,subjects: classical literature,subjects: monasticism and religious orders,subjects: grammar,subjects: clergy,subjects: rhetoric,subjects: geography,subjects: natural history,subjects: politics and government,subjects: music,subjects: indexes,subjects: conduct,subjects: heraldry,subjects: magic,subjects: bibliography,subjects: recreation,bibliography: repertory/ies,bibliography: repertory URI(s),bibliography: edition(s),bibliography: edition URI(s),bibliography: other bibl(s),bibliography: note(s)
work_13510,,,,,,,Notes on Chrysostom's commentary on the Pauline Epistles [Latin],,Notes on Chrysostom's commentary on the Pauline Epistles,notes on chrysostoms commentary on pauline epistles [Latin],,,,,,,,la,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13511,,,,,,,Notes on civil law [Greek],,Notes on civil law,notes on civil law [Greek],,,,,,,,grc,,,law,https://id.loc.gov/authorities/subjects/sh85075119.html,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13513,,,,,,,Notes on classical passages [Latin],,Notes on classical passages,notes on classical passages [Latin],,,,,,,,la,,,rhetoric,https://id.loc.gov/authorities/subjects/sh85113628.html,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13514,,,,,,,Notes on decretals [Latin],,Notes on decretals,notes on decretals [Latin],,,,,,,,la,,,law,https://id.loc.gov/authorities/subjects/sh85075119.html,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13515,,,,,,,Notes on English history [Latin and Middle English],,Notes on English history,notes on English history [Latin and Middle English],,,,,,,,la,enm,,history,https://id.loc.gov/authorities/subjects/sh85061212.html,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13516,,,,,,,Notes on Henry VIII's will [English],,Notes on Henry VIII's will,notes on henry viiis will [English],,,,,,,,en,,,history,https://id.loc.gov/authorities/subjects/sh85061212.html,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13517,,,,,,,"Glossary to Homer, Iliad [Greek]",,"Notes on Iliad, xi.88–125",notes on iliad xi88–125 [Greek],,,,,,,,grc,,,classical literature,https://id.loc.gov/authorities/subjects/sh85026706.html,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13518,,,,,,,Notes on the Institutione and Nouellae of Justinian [Latin],,Notes on the Institutione and Nouellae of Justinian,notes on institutione and nouellae of justinian [Latin],,,,,,,,la,,,law,https://id.loc.gov/authorities/subjects/sh85075119.html,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13519,,,,,,,Notes on Italian cities [Latin],,Notes on Italian cities,notes on Italian cities [Latin],,,,,,,,la,,,geography,https://id.loc.gov/authorities/subjects/sh85053986.html,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,,,
work_13520,,,,,,,"Notes on measures of time, grammar, geography, philosophy, history, rhetoric, logic, mathematics and music [Latin]",,"Notes on measures of time, grammar, geography, philosophy, history, rhetoric, logic, mathematics and music",notes on measures of time grammar geography philosophy history rhetoric logic mathematics and music [Latin],,,,,,,,la,,,"science, grammar, geography, philosophy, history, rhetoric, music",https://id.loc.gov/authorities/subjects/sh85118553.html https://id.loc.gov/authorities/subjects/sh85056259.html https://id.loc.gov/authorities/subjects/sh85053986.html https://id.loc.gov/authorities/subjects/sh85100849.html https://id.loc.gov/authorities/subjects/sh85061212.html https://id.loc.gov/authorities/subjects/sh85113628.html https://id.loc.gov/authorities/subjects/sh85088762.html,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,,,,,,
work_13522,,,,,,,Notes on music and geography [Latin],,Notes on music and geography,notes on music and geography [Latin],,,,,,,,la,,,"music, geography",https://id.loc.gov/authorities/subjects/sh85088762.html https://id.loc.gov/authorities/subjects/sh85053986.html,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,,,,,,
work_13523,,,,,,,Notes on natural history [Latin],,Notes on natural history,notes on natural history [Latin],,,,,,,,la,,,science,https://id.loc.gov/authorities/subjects/sh85118553.html,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13524,,,,,,,Notes on ortography and verbs [Latin and Middle English],,Notes on ortography and verbs,notes on ortography and verbs [Latin and Middle English],,,,,,,,la,enm,,grammar,https://id.loc.gov/authorities/subjects/sh85056259.html,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13525,,,,,,,Notes on passages from Ps. l–cxi [Latin],,Notes on passages from Ps. l–cxi,notes on passages from ps l–cxi [Latin],,,,,,,,la,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13526,,,,,,,Notes on the Pauline Epistles [Latin],,Notes on the Pauline Epistles.,notes on pauline epistles [Latin],,,,,,,,la,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13527,,,,,,,Notes on Petrarch's tomb and his Eclogues [Latin],,Notes on Petrarch's tomb and his Eclogues,notes on petrarchs tomb and his eclogues [Latin],,,,,,,,la,,,history,https://id.loc.gov/authorities/subjects/sh85061212.html,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13528,,,,,,,Notes on physiognomy [Middle English],,Notes on physiognomy,notes on physiognomy [Middle English],,,,,,,,la,,,science,https://id.loc.gov/authorities/subjects/sh85118553.html,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13529,,,,,,,Notes on prophecy [Latin],,Notes on prophecy,notes on prophecy [Latin],,,,,,,,la,,,history,https://id.loc.gov/authorities/subjects/sh85061212.html,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13530,,,,,,,Text on the seven deadly sins [Anglo-Norman],,Notes on the seven deadly sins,notes on seven deadly sins [Anglo-Norman],,,,,,,,xno,,,theology,https://id.loc.gov/authorities/subjects/sh85134665.html,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13531,,,,,,,Notes on Sophocles [Latin],,Notes on Sophocles,notes on sophocles [Latin],,,,,,,,la,,,classical literature,https://id.loc.gov/authorities/subjects/sh85026706.html,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13532,,,,,,,Notes on St. John xiii [Latin],,Notes on St. John xiii,notes on st john xiii [Latin],,,,,,,,la,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13533,,,,,,,Notes on the tragedies of Euripides [Latin],,Notes on the tragedies of Euripides,notes on tragedies of euripides [Latin],,,,,,,,la,,,classical literature,https://id.loc.gov/authorities/subjects/sh85026706.html,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13534,,,,,,,Notes on the treatment of fevers [Middle English and Latin (?)],,Notes on the treatment of fevers,notes on treatment of fevers [Middle English and Latin (?)],,,,,,,,enm,la,,medicine,https://id.loc.gov/authorities/subjects/sh85083064.html,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13535,,,,,,,Notes on the Turks [Middle French],,Notes on the Turks,notes on turks [Middle French],,,,,,,,frm,,,geography,https://id.loc.gov/authorities/subjects/sh85053986.html,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,,,
work_13536,,,,,,,"Notes on weather and prices for 1316, 1318, 1330 [Latin]",,"Notes on weather and prices for 1316, 1318, 1330",notes on weather and prices for 1316 1318 1330 [Latin],,,,,,,,la,,,history,https://id.loc.gov/authorities/subjects/sh85061212.html,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13537,,,,,,,Notes primarily on Roman history and civilization [Latin],,Notes primarily on Roman history and civilization.,notes primarily on roman history and civilization [Latin],,,,,,,,la,,,history,https://id.loc.gov/authorities/subjects/sh85061212.html,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13538,,,,,,,Notice of a special meeting of the local senate [Greek],,Notice of a special meeting of the local senate,notice of a special meeting of local senate [Greek],,,,,,,,grc,,,documents,https://id.loc.gov/authorities/subjects/sh85036372.html,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13539,,,,,,,Notice of death [Greek],,Notice of death.,notice of death [Greek],,,,,,,,grc,,,documents,https://id.loc.gov/authorities/subjects/sh85036372.html,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13540,,,,,,,Notification of shipment of corn by Ptolemy to Lysimachos at the request of Apollonios [Greek],,Notification of shipment of corn by Ptolemy to Lysimachos at the request of Apollonios,notification of shipment of corn by ptolemy to lysimachos at request of apollonios [Greek],,,,,,,,grc,,,documents,https://id.loc.gov/authorities/subjects/sh85036372.html,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13541,,,,,,,Notification of tax assessment [Greek],,Notification of tax assessment,notification of tax assessment [Greek],,,,,,,,grc,,,documents,https://id.loc.gov/authorities/subjects/sh85036372.html,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13542,,,,,,,Notification to the strategus concerning recovery of a debt [Greek],,Notification to the strategus concerning recovery of a debt,notification to strategus concerning recovery of a debt [Greek],,,,,,,,grc,,,documents,https://id.loc.gov/authorities/subjects/sh85036372.html,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13543,,http://www.mirabileweb.it/title/notitia-dignitatum-title/173954,,,,,Notitia dignitatum [Latin],Notitia dignitatum omnium tam ciuilium quam militarium,Notitia dignitatum,,,,,,,,,la,,,"history, geography, documents",https://id.loc.gov/authorities/subjects/sh85061212.html https://id.loc.gov/authorities/subjects/sh85053986.html https://id.loc.gov/authorities/subjects/sh85036372.html,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,,"Notitia Dignitatum, ed. O. Seeck, pp. 1–225.",
work_13544,,,,,,,Novae Narrationes [Anglo-Norman and Latin],,Novae Narrationes,novae narrationes [Anglo-Norman and Latin],,,,,,,,xno,la,,law,https://id.loc.gov/authorities/subjects/sh85075119.html,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13545,,,,,,,Novae narrationes [Latin and Anglo-Norman],,Novae narrationes,novae narrationes [Latin and Anglo-Norman],,,,,,,,la,xno,,law,https://id.loc.gov/authorities/subjects/sh85075119.html,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13546,,,,,,,Novel in prose [Italian],,Novel in prose,novel in prose [Italian],,,,,,,,it,,,literature,https://id.loc.gov/authorities/subjects/sh85077507.html,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13547,,,,,,,novel of Alexios Comnenus of 1082 [Greek],,novel of Alexios Comnenus of 1082,novel of alexios comnenus of 1082 [Greek],,,,,,,,grc,,,law,https://id.loc.gov/authorities/subjects/sh85075119.html,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13548,,,,,,,Novella di Tebaldino [Italian],,Novella di Tebaldino,novella di tebaldino [Italian],,,,,,,,it,,,literature,https://id.loc.gov/authorities/subjects/sh85077507.html,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13550,,,,,,,"Bible, Old Testament, Numbers, with gloss [Latin]",,"Numbers, with gloss",numbers glossed [Latin],,,,,,,,la,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13552,,,,,,,"Alexander, of Jumièges, -1213 (?): Distinctio bonorum uerborum [Latin]","Alexander, of Jumièges, -1213: Distinctio bonorum verborum [Latin]; numerale [Latin]",Numerale,,"Alexander, of Jumièges, -1213",person_281904768,,,,,,la,,,theology,https://id.loc.gov/authorities/subjects/sh85134665.html,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13553,,,,,,,"Obits celebrated in St. George's Chapel, Windsor, 1477–1478 [Latin]",,"Obits celebrated in St. George's Chapel, Windsor, 1477–1478.",obits celebrated in st georges chapel windsor 1477–1478 [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13554,,,,,,,Obituarium of Hereford Cathedral [Latin],,Obituarium of Hereford Cathedral,obituarium of hereford cathedral [Latin],,,,,,,,la,,,documents,https://id.loc.gov/authorities/subjects/sh85036372.html,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13555,,,,,,,Obituary [Latin],,Obituary,obituary [Latin],,,,,,,,la,,,monasticism and religious orders,https://id.loc.gov/authorities/subjects/sh85086717.html,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13556,,,,,,,"Bible, Old Testament, Octateuch [Greek]",octoteuch [Greek],,,,,,,,,,grc,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13557,,,,,,,"Bible, Old Testament, Octateuch [Latin]",octoteuch,,,,,,,,,,la,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13558,,,,,,,Octavian [Old French],,Octavian,octavian [Old French],,,,,,,,fro,,,literature,https://id.loc.gov/authorities/subjects/sh85077507.html,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13559,,,,,,,"Bible, Old Testament, Octateuch, Jeremiah, Esdras I and II [Latin]",octoteuch jeremiah esdras nehemiah [Latin],,,,,,,,,,la,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13560,,,,,,,Offer for sublease (?) to (at least) six farmers [Greek],,Offer for sublease (?) to (at least) six farmers,offer for sublease (?) to (at least) six farmers [Greek],,,,,,,,grc,,,documents,https://id.loc.gov/authorities/subjects/sh85036372.html,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13561,,,,,,,Office and canon [Greek],,Office and canon,office and canon [Greek],,,,,,,,grc,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13562,,,,,,,Office book (Bridgettine) [Latin],,Office book (Bridgettine),office book (bridgettine) [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13563,,,,,,,"Office book (monastic), perhaps a diurnal [Latin]",,"Office book (monastic), perhaps a diurnal",office book (monastic) perhaps a diurnal [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13564,,,,,,,Office for baptism [Latin],,Office for baptism,office for baptism [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13565,,,,,,,"Office for burial (Dominican, noted) [Latin]",,"Office for burial (Dominican, noted)",office for burial (dominican noted) [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13567,,,,,,,"Office for the Dead, Use of Sarum (noted) [Latin]",,"Office for the Dead, Use of Sarum (noted)",office for dead use of sarum (noted) [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13568,,,,,,,Office for the Translation of St. Thomas Becket [Latin],,Office for the Translation of St. Thomas Becket,office for translation of st thomas becket [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13569,,,,,,,Office Lectionary [Latin],,Office Lectionary; Office lectionary,office lectionary [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13570,,,,,,,Office of admission of a novice into a Franciscan nunnery [Latin],,Office of admission of a novice into a Franciscan nunnery.,office of admission of a novice into a franciscan nunnery [Latin],,,,,,,,la,,,"liturgy, monasticism and religious orders",https://id.loc.gov/authorities/subjects/sh85077734.html https://id.loc.gov/authorities/subjects/sh85086717.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13571,,,,,,,Office of Baptism [Greek],,Office of Baptism.,office of baptism [Greek],,,,,,,,grc,,,"liturgy, theology",https://id.loc.gov/authorities/subjects/sh85077734.html https://id.loc.gov/authorities/subjects/sh85134665.html,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13572,,,,,,,Office of Bridget of Sweden [Latin],,Office of Bridget of Sweden,office of bridget of sweden [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13574,,,,,,,Office of the Dead [Latin],,Office of the Dead; Office of the dead,office of dead [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,Used to record the office occurring as a separate item or in atypical contexts; not currently used for the office as a standard part of liturgical books such as Books of Hours.
work_13575,,,,,,,"Office of the Dead, Use of Sarum [Latin]",,"Office of the Dead, Use of Sarum",office of dead use of sarum [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,Used to record the office occurring as a separate item or in atypical contexts; not currently used for the office as a standard part of liturgical books such as Books of Hours.
work_13576,,,,,,,"Office of the Holy Cross, ‘editum per dominum Iohannem papam’ [Latin]",,"Office of the Holy Cross, ‘editum per dominum Iohannem papam’",office of holy cross ‘editum per dominum iohannem papam’ [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13577,,,,,,,Office of Marriage [Greek],,Office of Marriage.,office of marriage [Greek],,,,,,,,grc,,,"liturgy, theology",https://id.loc.gov/authorities/subjects/sh85077734.html https://id.loc.gov/authorities/subjects/sh85134665.html,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13578,,,,,,,Office of St. Anne [Greek],,Office of St. Anne,office of st anne [Greek],,,,,,,,grc,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13579,,,,,,,Office of St. Edmund [Latin],,Office of St. Edmund,office of st edmund [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13580,,,,,,,Office of St. Jerome [Latin],,Office of St. Jerome,office of st jerome [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13581,,,,,,,Office of St. John the Evangelist [Greek],,Office of St. John the Evangelist,office of st john evangelist [Greek],,,,,,,,grc,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13582,,,,,,,Office of St. Julian [Latin],,Office of St. Julian,office of st julian [Latin],,,,,,,,la,,,"liturgy, music",https://id.loc.gov/authorities/subjects/sh85077734.html https://id.loc.gov/authorities/subjects/sh85088762.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,
work_13583,,,,,,,Office of St. Willibald [Latin],,Office of St. Willibald,office of st willibald [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13584,,,,,,,Offices (liturgical) [Latin],,Offices (liturgical),offices (liturgical) [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13585,,,,,,,"Offices (minor) and prayers [Latin, Middle French]",,Offices (minor) and prayers,"offices (minor) and prayers [Latin, Middle French]",,,,,,,,la,,,"liturgy, christian literature",https://id.loc.gov/authorities/subjects/sh85077734.html https://id.loc.gov/authorities/subjects/sh85025107.html,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13586,,,,,,,"Offices (private, for the use of a Franciscan) [Latin]",,"Offices (private, for the use of a Franciscan)",offices (private for use of a franciscan) [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13587,,,,,,,Offices and legends of saints [Latin],,Offices and legends of saints.,offices and legends of saints [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13588,,,,,,,Offices and prayers (Premonstratensian) [Latin],,Offices and prayers (Premonstratensian),offices and prayers (premonstratensian) [Latin],,,,,,,,la,,,"liturgy, christian literature",https://id.loc.gov/authorities/subjects/sh85077734.html https://id.loc.gov/authorities/subjects/sh85025107.html,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13589,,,,,,,Offices and prayers (private) [Latin and Italian],,Offices and prayers (private),offices and prayers (private) [Latin and Italian],,,,,,,,la,it,,"liturgy, christian literature",https://id.loc.gov/authorities/subjects/sh85077734.html https://id.loc.gov/authorities/subjects/sh85025107.html,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13590,,,,,,,Offices and prayers for a lady's private use [Italian and Latin],,Offices and prayers for a lady's private use,offices and prayers for a ladys private use [Italian and Latin],,,,,,,,it,la,,"liturgy, christian literature",https://id.loc.gov/authorities/subjects/sh85077734.html https://id.loc.gov/authorities/subjects/sh85025107.html,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13591,,,,,,,Offices and prayers for private use [Latin],,Offices and prayers for private use,offices and prayers for private use [Latin],,,,,,,,la,,,"liturgy, christian literature",https://id.loc.gov/authorities/subjects/sh85077734.html https://id.loc.gov/authorities/subjects/sh85025107.html,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13592,,,,,,,Offices connected with Holy Week [Latin],,Offices connected with Holy Week,offices connected with holy week [Latin],,,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_13593,,,,,,,Offices for the sick and dying [Latin and Old English],,Offices for the sick and dying,offices for sick and dying [Latin and Old English],,,,,,,,la,ang,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
