metadata: origin UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: origin,overview: additions,locus: locus,locus: from,locus: to,orig date: date,orig date: when,orig date: not before,orig date: not after,orig date: certainty,orig date: calendar,orig place: place,orig place: country,orig place: country ID,orig place: country lat,orig place: country long,orig place: region,orig place: region ID,orig place: region lat,orig place: region long,orig place: settlement,orig place: settlement ID,orig place: settlement lat,orig place: settlement long,orig org: org,orig org: org ID,orig org: org lat,orig org: org long,add date: date,add date: when,add date: not before,add date: not after,add date: certainty,add date: calendar,add place: place,add place: country,add place: country ID,add place: country lat,add place: country long,add place: region,add place: region ID,add place: region lat,add place: region long,add place: settlement,add place: settlement ID,add place: settlement lat,add place: settlement long,add org: org,add org: org ID,add org: org lat,add org: org long,bibliography: bibl(s),bibliography: ref(s),bibliography: ref ID(s),bibliography: note(s)
MS_Auct_B_subtus_4_origin_1,manuscript_399,Auct_B,MS_Auct_B_subtus_4,MS. Auct. B. subtus 4,manuscript,,MS_Auct_B_subtus_4,"13th century, first half Byzantine, Constantinople (?) or Athos (?)",,,,,"13th century, first half",,1200,1250,,Gregorian,"Byzantine, Constantinople (?) or Athos (?)",Byzantine,place_7024407,,,,,,,Constantinople; Athos,place_7002473 place_7002722,41.011046 40.166667,28.957798 24.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_B_subtus_5_origin_1,manuscript_400,Auct_B,MS_Auct_B_subtus_5,MS. Auct. B. subtus 5,manuscript,,MS_Auct_B_subtus_5,"10th century, end Byzantine, Constantinople",,,,,"10th century, end",,990,1000,,Gregorian,"Byzantine, Constantinople",Byzantine,place_7024407,,,,,,,Constantinople,place_7002473,41.011046,28.957798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_B_subtus_6_origin_1,manuscript_401,Auct_B,MS_Auct_B_subtus_6,MS. Auct. B. subtus 6,manuscript,,MS_Auct_B_subtus_6,"11th century, second quarter Byzantine, Constantinople",,,,,"11th century, second quarter",,1025,1050,,Gregorian,"Byzantine, Constantinople",Byzantine,place_7024407,,,,,,,Constantinople,place_7002473,41.011046,28.957798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_1_origin_1,manuscript_402,Auct_D,MS_Auct_D_1_1,MS. Auct. D. 1. 1,manuscript,,MS_Auct_D_1_1,"15th century, early English",,,,,"15th century, early",,1400,1410,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_2_origin_1,manuscript_412,Auct_D,MS_Auct_D_1_2,MS. Auct. D. 1. 2,manuscript-composite,,MS_Auct_D_1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_2_origin_2,manuscript_412,Auct_D,MS_Auct_D_1_2,MS. Auct. D. 1. 2,part,MS. Auct. D. 1. 2 – Part A,MS_Auct_D_1_2-part1,"13th century, first half",,,,,"13th century, first half",,1200,1250,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_2_origin_3,manuscript_412,Auct_D,MS_Auct_D_1_2,MS. Auct. D. 1. 2,part,MS. Auct. D. 1. 2 – Part B,MS_Auct_D_1_2-part2,"13th century, first half",,,,,"13th century, first half",,1200,1250,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_2_origin_4,manuscript_412,Auct_D,MS_Auct_D_1_2,MS. Auct. D. 1. 2,fragment,MS. Auct. D. 1. 2 - endleaf (fol. iv),MS_Auct_D_1_2-endleaf1,14th century,,,,,14th century,,1300,1400,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_2_origin_5,manuscript_412,Auct_D,MS_Auct_D_1_2,MS. Auct. D. 1. 2,fragment,MS. Auct. D. 1. 2 - endleaf (fol. 170),MS_Auct_D_1_2-endleaf2,13th century,,,,,13th century,,1200,1300,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_2_origin_6,manuscript_412,Auct_D,MS_Auct_D_1_2,MS. Auct. D. 1. 2,fragment,MS. Auct. D. 1. 2 - endleaf (fol. 171),MS_Auct_D_1_2-endleaf3,14th century,,,,,14th century,,1300,1400,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_3_origin_1,manuscript_414,Auct_D,MS_Auct_D_1_3,MS. Auct. D. 1. 3,manuscript,,MS_Auct_D_1_3,"13th century, early",,,,,"13th century, early",,1200,1210,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_4_origin_1,manuscript_415,Auct_D,MS_Auct_D_1_4,MS. Auct. D. 1. 4,manuscript,,MS_Auct_D_1_4,"13th century, second half England",,,,,"13th century, second half",,1250,1300,,Gregorian,England,England,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_5_origin_1,manuscript_416,Auct_D,MS_Auct_D_1_5,MS. Auct. D. 1. 5,manuscript-with-fragment,,MS_Auct_D_1_5,c. 1200 English,14th century,,,,c. 1200,,1190,1210,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,14th century,,1300,1400,,Gregorian,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_5_origin_2,manuscript_416,Auct_D,MS_Auct_D_1_5,MS. Auct. D. 1. 5,fragment,,MS_Auct_D_1_5-part1,9th century,,,,,9th century,,800,900,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_7_origin_1,manuscript_418,Auct_D,MS_Auct_D_1_7,MS. Auct. D. 1. 7,manuscript,,MS_Auct_D_1_7,"12th century, third quarter and 13th century, beginning English",,,,,"12th century, third quarter and 13th century, beginning",,1175,1210,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_8_origin_1,manuscript_419,Auct_D,MS_Auct_D_1_8,MS. Auct. D. 1. 8,manuscript,,MS_Auct_D_1_8,"13th century, second quarter English",,,,,"13th century, second quarter",,1225,1250,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_9_origin_1,manuscript_420,Auct_D,MS_Auct_D_1_9,MS. Auct. D. 1. 9,manuscript,,MS_Auct_D_1_9,"13th century, beginning French",,,,,"13th century, beginning",,1200,1210,,Gregorian,French,French,place_1000070,46.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_10_origin_1,manuscript_403,Auct_D,MS_Auct_D_1_10,MS. Auct. D. 1. 10,manuscript,,MS_Auct_D_1_10,"12th century, end English",,,,,"12th century, end",,1190,1200,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_11_origin_1,manuscript_404,Auct_D,MS_Auct_D_1_11,MS. Auct. D. 1. 11,manuscript,,MS_Auct_D_1_11,"13th century, second half English",,,,,"13th century, second half",,1250,1300,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_12_origin_1,manuscript_405,Auct_D,MS_Auct_D_1_12,MS. Auct. D. 1. 12,manuscript,,MS_Auct_D_1_12,"13th century, beginning English",,,,,"13th century, beginning",,1200,1210,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_13_origin_1,manuscript_406,Auct_D,MS_Auct_D_1_13,MS. Auct. D. 1. 13,manuscript,,MS_Auct_D_1_13,"12th century, middle English, Winchester, cathedral (?)",,,,,"12th century, middle",,1140,1160,,Gregorian,"English, Winchester, cathedral (?)",English,place_7002445,53.0,-2.0,,,,,Winchester,place_7011375,51.016667,-1.316667,cathedral,org_154916527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_15_origin_1,manuscript_407,Auct_D,MS_Auct_D_1_15,MS. Auct. D. 1. 15,manuscript,,MS_Auct_D_1_15,"13th century, second half English",,,,,"13th century, second half",,1250,1300,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_16_origin_1,manuscript_408,Auct_D,MS_Auct_D_1_16,MS. Auct. D. 1. 16,manuscript,,MS_Auct_D_1_16,"14th century, early English",,,,,"14th century, early",,1300,1310,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_17_origin_1,manuscript_409,Auct_D,MS_Auct_D_1_17,MS. Auct. D. 1. 17,manuscript,,MS_Auct_D_1_17,"c. 1260–1270 English, Oxford (?)",,,,,c. 1260–1270,,1260,1270,,Gregorian,"English, Oxford (?)",English,place_7002445,53.0,-2.0,,,,,Oxford,place_7011931,51.75,-1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_18_origin_1,manuscript_410,Auct_D,MS_Auct_D_1_18,MS. Auct. D. 1. 18,manuscript,,MS_Auct_D_1_18,c. 1300 English,,,,,c. 1300,,1290,1310,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_19_origin_1,manuscript_411,Auct_D,MS_Auct_D_1_19,MS. Auct. D. 1. 19,manuscript,,MS_Auct_D_1_19,"13th century, middle English",,,,,"13th century, middle",,1240,1260,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_20_origin_1,manuscript_413,Auct_D,MS_Auct_D_1_20,MS. Auct. D. 1. 20,manuscript,,MS_Auct_D_1_20,"9th century, middle or third quarter Switzerland or Germany, area of Lake Constance: St. Gall (?) or Reichenau (?)",,,,,"9th century, middle or third quarter ",,840,875,,Gregorian,"Switzerland or Germany, area of Lake Constance: St. Gall (?) or Reichenau (?)",Switzerland; Germany,place_7011731 place_7000084,47.0 51.5,8.0 10.5,,,,,,,,,St. Gall; Reichenau,org_266765811 org_244595494,47.6833,9.0667,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_1_origin_1,manuscript_421,Auct_D,MS_Auct_D_2_1,MS. Auct. D. 2. 1,manuscript,,MS_Auct_D_2_1,"12th century, end English, West Midlands (?)",,,,,"12th century, end",,1190,1200,,Gregorian,"English, West Midlands (?)",English,place_7002445,53.0,-2.0,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_2_origin_1,manuscript_432,Auct_D,MS_Auct_D_2_2,MS. Auct. D. 2. 2,manuscript,,MS_Auct_D_2_2,"14th century, second quarter (after 1320) English, Canterbury",,,,,"14th century,
                        second quarter (after 1320)",,1320,1350,,Gregorian,"English, Canterbury",English,place_7002445,53.0,-2.0,,,,,Canterbury,place_7012044,51.266667,1.083333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_3_origin_1,manuscript_435,Auct_D,MS_Auct_D_2_3,MS. Auct. D. 2. 3,manuscript,,MS_Auct_D_2_3,"13th century, second half English",,,,,"13th century, second half",,1250,1300,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_4_origin_1,manuscript_436,Auct_D,MS_Auct_D_2_4,MS. Auct. D. 2. 4,manuscript-composite,,MS_Auct_D_2_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_4_origin_2,manuscript_436,Auct_D,MS_Auct_D_2_4,MS. Auct. D. 2. 4,part,,MS_Auct_D_2_4-part1,"1161 × 1173, or 1168? English, Winchester, Hyde abbey",,,,,"1161 × 1173, or 1168?",,1161,1173,high,Gregorian,"English, Winchester, Hyde abbey",English,place_7002445,53.0,-2.0,,,,,Winchester,place_7011375,51.016667,-1.316667,Hyde abbey,org_151542893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_4_origin_3,manuscript_436,Auct_D,MS_Auct_D_2_4,MS. Auct. D. 2. 4,part,,MS_Auct_D_2_4-part2,"12th century, middle English, Winchester",,,,,"12th century, middle",,1140,1160,,Gregorian,"English, Winchester",English,place_7002445,53.0,-2.0,,,,,Winchester,place_7011375,51.016667,-1.316667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_5_origin_1,manuscript_437,Auct_D,MS_Auct_D_2_5,MS. Auct. D. 2. 5,manuscript,,MS_Auct_D_2_5,"15th century, second quarter (?) English, Norwich diocese (?)",,,,,"15th century,
                        second quarter (?)",,1425,1450,,Gregorian,"English, Norwich diocese (?)",English,place_7002445,53.0,-2.0,Norwich diocese (?),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_6_origin_1,manuscript_438,Auct_D,MS_Auct_D_2_6,MS. Auct. D. 2. 6,manuscript-composite,,MS_Auct_D_2_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_6_origin_2,manuscript_438,Auct_D,MS_Auct_D_2_6,MS. Auct. D. 2. 6,part,MS. Auct. D. 2. 6 – Part 1,MS_Auct_D_2_6-part1,"c. 1140–1150 (perhaps 1139 × 1158) English, St. Albans, Benedictine abbey (?)",,,,,c. 1140–1150 (perhaps 1139 × 1158),,1139,1158,high,Gregorian,"English, St. Albans, Benedictine abbey (?)",English,place_7002445,53.0,-2.0,,,,,St. Albans,place_7011871,51.75,-0.333333,Benedictine abbey,org_148894515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_6_origin_3,manuscript_438,Auct_D,MS_Auct_D_2_6,MS. Auct. D. 2. 6,part,MS. Auct. D. 2. 6 – Part 2 (fols. 9–155),MS_Auct_D_2_6-part2,"12th century, middle or third quarter English, Winchester, Cathedral Priory (the Old Minster) (?)",,,,,"12th century, middle or third quarter",,1140,1175,,Gregorian,"English, Winchester, Cathedral Priory (the Old Minster) (?)",English,place_7002445,53.0,-2.0,,,,,Winchester,place_7011375,51.016667,-1.316667,Cathedral Priory,org_154916527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_6_origin_4,manuscript_438,Auct_D,MS_Auct_D_2_6,MS. Auct. D. 2. 6,part,MS. Auct. D. 2. 6 – Part 3 (fols. 156–200),MS_Auct_D_2_6-part3,"12th century, middle English",,,,,"12th century, middle",,1140,1160,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_7_origin_1,manuscript_439,Auct_D,MS_Auct_D_2_7,MS. Auct. D. 2. 7,manuscript-composite,,MS_Auct_D_2_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_7_origin_2,manuscript_439,Auct_D,MS_Auct_D_2_7,MS. Auct. D. 2. 7,part,MS. Auct. D. 2. 7 – Part 1,MS_Auct_D_2_7-part1,13th century English,,,,,13th century,,1200,1300,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_7_origin_3,manuscript_439,Auct_D,MS_Auct_D_2_7,MS. Auct. D. 2. 7,part,MS. Auct. D. 2. 7 – Part 2,MS_Auct_D_2_7-part2,13th century English,,,,,13th century,,1200,1300,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_7_origin_4,manuscript_439,Auct_D,MS_Auct_D_2_7,MS. Auct. D. 2. 7,part,MS. Auct. D. 2. 7 – Part 3,MS_Auct_D_2_7-part3,13th century English,,,,,13th century,,1200,1300,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_7_origin_5,manuscript_439,Auct_D,MS_Auct_D_2_7,MS. Auct. D. 2. 7,part,MS. Auct. D. 2. 7 – Part 4,MS_Auct_D_2_7-part4,14th century English,,,,,14th century,,1300,1400,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_7_origin_6,manuscript_439,Auct_D,MS_Auct_D_2_7,MS. Auct. D. 2. 7,fragment,MS. Auct. D. 2. 7 - endleaves (fols. ii-iv),MS_Auct_D_2_7-part5,14th century English,,,,,14th century,,1300,1400,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_7_origin_7,manuscript_439,Auct_D,MS_Auct_D_2_7,MS. Auct. D. 2. 7,fragment,MS. Auct. D. 2. 7 - endleaves (fol. 230),MS_Auct_D_2_7-part6,14th century English,,,,,14th century,,1300,1400,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_8_origin_1,manuscript_440,Auct_D,MS_Auct_D_2_8,MS. Auct. D. 2. 8,manuscript,,MS_Auct_D_2_8,"12th century, end French, Paris",,,,,"12th century, end",,1190,1200,,Gregorian,"French, Paris",French,place_1000070,46.0,2.0,,,,,Paris,place_7008038,48.866667,2.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_9_origin_1,manuscript_441,Auct_D,MS_Auct_D_2_9,MS. Auct. D. 2. 9,manuscript,,MS_Auct_D_2_9,"13th century, first half England",,,,,"13th century, first half",,1200,1250,,Gregorian,England,England,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_10_origin_1,manuscript_422,Auct_D,MS_Auct_D_2_10,MS. Auct. D. 2. 10,manuscript,,MS_Auct_D_2_10,"13th century, late English",,,,,"13th century, late",,1290,1300,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_11_origin_1,manuscript_423,Auct_D,MS_Auct_D_2_11,MS. Auct. D. 2. 11,manuscript,,MS_Auct_D_2_11,"13th century, second half English",,,,,"13th century, second half",,1250,1300,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_12_origin_1,manuscript_424,Auct_D,MS_Auct_D_2_12,MS. Auct. D. 2. 12,manuscript,,MS_Auct_D_2_12,"12th century, late or 13th century, early English or French",,,,,"12th century, late or 13th century, early",,1190,1210,,Gregorian,English or French,English; French,place_7002445 place_1000070,53.0 46.0,-2.0 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_13_origin_1,manuscript_425,Auct_D,MS_Auct_D_2_13,MS. Auct. D. 2. 13,manuscript,,MS_Auct_D_2_13,"13th century, late English",,,,,"13th century, late",,1290,1300,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_14_origin_1,manuscript_426,Auct_D,MS_Auct_D_2_14,MS. Auct. D. 2. 14,manuscript-with-fragment,,MS_Auct_D_2_14,Italy late 6th or 7th century,additions: England 8th–12th century,,,,late 6th or 7th century,,575,700,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,8th–12th century,,700,1200,,Gregorian,additions: England,England,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,
MS_Auct_D_2_14_origin_2,manuscript_426,Auct_D,MS_Auct_D_2_14,MS. Auct. D. 2. 14,fragment,"MS. Auct. D. 2. 14 - endleaf, fol. 173",MS_Auct_D_2_14-part1,"England, Bury St Edmunds 11th century, second half",,,,,"11th century, second half",,1150,1200,,Gregorian,"England, Bury St Edmunds",England,place_7002445,53.0,-2.0,,,,,,,,,Bury St Edmunds,org_150107857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_15_origin_1,manuscript_427,Auct_D,MS_Auct_D_2_15,MS. Auct. D. 2. 15,manuscript,,MS_Auct_D_2_15,"c. 1120–1140 English, Winchester or St. Albans",,,,,c. 1120–1140,,1120,1140,,Gregorian,"English, Winchester or St. Albans",English,place_7002445,53.0,-2.0,,,,,Winchester; St. Albans,place_7011375 place_7011871,51.016667 51.75,-1.316667 -0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_16_origin_1,manuscript_428,Auct_D,MS_Auct_D_2_16,MS. Auct. D. 2. 16,manuscript,,MS_Auct_D_2_16,"French, Brittany, Landevennec, Benedictine abbey (dedication of the basilica is on 13 May, fol. 183v), 10th century, first half. Additions, fols. 72 and 146, Saint-Omer, abbey of St. Bertin, 11th century, second quarter. Additions, fols. 1–2v, 8–14, English, Exeter, cathedral, 11th century, second half",,,,,,,,,,,"French, Brittany, Landevennec, Benedictine abbey (dedication of the basilica is on 13 May, fol. 183v), 10th century, first half. Additions, fols. 72 and 146, Saint-Omer, abbey of St. Bertin, 11th century, second quarter. Additions, fols. 1–2v, 8–14, English, Exeter, cathedral, 11th century, second half",French; English,place_1000070 place_7002445,46.0 53.0,2.0 -2.0,Brittany,place_7024267,48.0,-3.0,Landevennec; Saint-Omer,place_7636521 place_7011062,48.29145 50.748345,-4.266445 2.257656,"Benedictine abbey; abbey of St. Bertin; Exeter, cathedral",org_152022496 org_131442366 org_127815410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_17_origin_1,manuscript_429,Auct_D,MS_Auct_D_2_17,MS. Auct. D. 2. 17,manuscript,,MS_Auct_D_2_17,"12th century, first half Byzantine, Constantinople (?), or Greece (?)",,,,,"12th century, first half",,1100,1150,,Gregorian,"Byzantine, Constantinople (?), or Greece (?)",Byzantine; Greece,place_7024407 place_8697461,,,,,,,Constantinople,place_7002473,41.011046,28.957798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_18_origin_1,manuscript_430,Auct_D,MS_Auct_D_2_18,MS. Auct. D. 2. 18,manuscript,,MS_Auct_D_2_18,"15th century, end Flemish",,,,,"15th century, end",,1490,1500,,Gregorian,Flemish,Flemish,place_7024097,49.8333,5.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_19_origin_1,manuscript_431,Auct_D,MS_Auct_D_2_19,MS. Auct. D. 2. 19,manuscript,,MS_Auct_D_2_19,"9th century, early (before 822); additions, 10th century Irish, Birr; additions, English, 'aet harawuda' (Harewood, Yorks., or Harewood, Herefs. (?))",,,,,"9th
                        century, early (before 822); additions, 10th
                        century",,0800 0900,0822 1000,high,Gregorian,"Irish, Birr;; additions, English, 'aet harawuda' (Harewood, Yorks., or Harewood, Herefs. (?))",Irish; English,place_1000078 place_7002445,53.0,-8.0 -2.0,,,,,Birr,place_1042650,53.091389,-7.913333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_20_origin_1,manuscript_433,Auct_D,MS_Auct_D_2_20,MS. Auct. D. 2. 20,manuscript,,MS_Auct_D_2_20,"13th century, beginning England",,,,,"13th century, beginning",,1200,1210,,Gregorian,England,England,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_21_origin_1,manuscript_434,Auct_D,MS_Auct_D_2_21,MS. Auct. D. 2. 21,manuscript,,MS_Auct_D_2_21,"13th century, second half English (?)",,,,,"13th century, second half",,1250,1300,,Gregorian,English (?),English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_3_1_origin_1,manuscript_442,Auct_D,MS_Auct_D_3_1,MS. Auct. D. 3. 1,manuscript,,MS_Auct_D_3_1,"13th century, third quarter English",,,,,"13th century, third quarter",,1250,1275,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_3_2_origin_1,manuscript_451,Auct_D,MS_Auct_D_3_2,MS. Auct. D. 3. 2,manuscript-with-fragment,,MS_Auct_D_3_2,"13th century, end English",,,,,"13th century, end",,1290,1300,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_3_2_origin_2,manuscript_451,Auct_D,MS_Auct_D_3_2,MS. Auct. D. 3. 2,fragment,MS. Auct. D. 3. 2 - endleaf (fol. 481),MS_Auct_D_3_2-endleaf,"14th century, late",,,,,"14th century, late",,1390,1400,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_3_3_origin_1,manuscript_452,Auct_D,MS_Auct_D_3_3,MS. Auct. D. 3. 3,manuscript,,MS_Auct_D_3_3,"13th century, late English",,,,,"13th century, late",,1290,1300,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_3_4_origin_1,manuscript_453,Auct_D,MS_Auct_D_3_4,MS. Auct. D. 3. 4,manuscript,,MS_Auct_D_3_4,"13th century, middle English",,,,,"13th century, middle",,1240,1260,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_3_5_origin_1,manuscript_454,Auct_D,MS_Auct_D_3_5,MS. Auct. D. 3. 5,manuscript,,MS_Auct_D_3_5,"13th century, middle English, Oxford (?)",,,,,"13th century, middle",,1240,1260,,Gregorian,"English, Oxford (?)",English,place_7002445,53.0,-2.0,,,,,Oxford,place_7011931,51.75,-1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_3_6_origin_1,manuscript_455,Auct_D,MS_Auct_D_3_6,MS. Auct. D. 3. 6,manuscript,,MS_Auct_D_3_6,"14th century, early English","additions, 15th century, early",,,,"14th century, early",,1300,1310,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,"additions, 15th century, early",,1400,1410,,Gregorian,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_3_7_origin_1,manuscript_456,Auct_D,MS_Auct_D_3_7,MS. Auct. D. 3. 7,manuscript,,MS_Auct_D_3_7,"13th century, second half English",,,,,"13th century, second half",,1250,1300,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
