metadata: record UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,metadata: crArk,metadata: ieArk,metadata: SCN,metadata: TM,metadata: PR,metadata: diktyon,record: history,record: source,record: most recent change,record: quarto cat,record: summary,record: updated,publisher: institution,publisher: unit,publisher: department,location: settlement,location: institution,location: repository,availability: availability statement,surrogates: full digital facsimile(s),surrogates: full digital facsimile URI(s),surrogates: full iiif manifest,surrogates: partial digital facsimile(s),surrogates: partial digital facsimile URI(s),surrogates: partial iiif manifest,printed resources: bibliography,printed resources: URI(s),printed resources: ID(s),online resources: JONAS URI,online resources: bibliography,online resources: URI(s)
MS_Laud_Gr_70_record_1,manuscript_6884,Laud_Gr,MS_Laud_Gr_70,MS. Laud Gr. 70,manuscript,,MS_Laud_Gr_70,ark:29072/x0fx719m77kk,ark:29072/x02r36tz407b,736.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Decoration, localization and date follow Hutter (1977–1982). Quarto Catalogue, col. 554 Quarto Catalogue, cols. 555–6 Summary Catalogue, vol. 2, part 1, p. 32","Quarto Catalogue, col. 554; Quarto Catalogue, cols. 555–6; Summary Catalogue, vol. 2, part 1, p. 32",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,False,,,"Irmgard Hutter, Corpus der byzantinischen Miniaturenhandschriften, I-III, Oxford, Bodleian Library, 3 vols. in 4 (Stuttgart, 1977–82), iii, 50 [Internet Archive]",https://archive.org/details/hutter-3.2bis-pp.-32-end-mss.-29-197-abb.-112-885/Hutter%203.1%2C%20pp.%201-201%20%28Intr.%3B%20mss.%201-130%29/page/74/mode/1up,,,Pinakes | Πίνακες: Textes et manuscrits grecs,http://pinakes.irht.cnrs.fr/notices/cote/48292/
MS_Laud_Gr_71_record_1,manuscript_6885,Laud_Gr,MS_Laud_Gr_71,MS. Laud Gr. 71,manuscript,,MS_Laud_Gr_71,ark:29072/x0g158bh60w9,ark:29072/x079407x72gw,703.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Quarto Catalogue, col. 556 Summary Catalogue, vol. 2, part 1, p. 30","Quarto Catalogue, col. 556; Summary Catalogue, vol. 2, part 1, p. 30",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,False,,,,,,,Pinakes | Πίνακες: Textes et manuscrits grecs,http://pinakes.irht.cnrs.fr/notices/cote/48293/
MS_Laud_Gr_72_record_1,manuscript_6886,Laud_Gr,MS_Laud_Gr_72,MS. Laud Gr. 72,manuscript,,MS_Laud_Gr_72,ark:29072/x0g445cd446h,ark:29072/x0q237hr52kq,711.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Quarto Catalogue, col. 557 Summary Catalogue, vol. 2, part 1, p. 31","Quarto Catalogue, col. 557; Summary Catalogue, vol. 2, part 1, p. 31",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,False,,,,,,,Pinakes | Πίνακες: Textes et manuscrits grecs,http://pinakes.irht.cnrs.fr/notices/cote/48294/
MS_Laud_Gr_74_record_1,manuscript_6887,Laud_Gr,MS_Laud_Gr_74,MS. Laud Gr. 74,manuscript,,MS_Laud_Gr_74,ark:29072/x0g732d927hc,ark:29072/x0k356942050,712.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Quarto Catalogue, col. 560 Summary Catalogue, vol. 2, part 1, p. 31","Quarto Catalogue, col. 560; Summary Catalogue, vol. 2, part 1, p. 31",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,False,,,,,,,Pinakes | Πίνακες: Textes et manuscrits grecs,http://pinakes.irht.cnrs.fr/notices/cote/48296/
MS_Laud_Gr_75_record_1,manuscript_6888,Laud_Gr,MS_Laud_Gr_75,MS. Laud Gr. 75,manuscript,,MS_Laud_Gr_75,ark:29072/x0gb19f610t0,ark:29072/x0fj2362211s,746.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Decoration, localization and date follow Hutter (1977–1982). Quarto Catalogue, col. 560 Quarto Catalogue, col. 561 Summary Catalogue, vol. 2, part 1, p. 33","Quarto Catalogue, col. 560; Quarto Catalogue, col. 561; Summary Catalogue, vol. 2, part 1, p. 33",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,True,https://digital.bodleian.ox.ac.uk/objects/c2388d5b-b26c-4f5f-8a2f-f5c6cd53e3fa/,https://iiif.bodleian.ox.ac.uk/iiif/manifest/c2388d5b-b26c-4f5f-8a2f-f5c6cd53e3fa.json,"Irmgard Hutter, Corpus der byzantinischen Miniaturenhandschriften, I-III, Oxford, Bodleian Library, 3 vols. in 4 (Stuttgart, 1977–82), i, 16 [Internet Archive]",https://archive.org/details/hutter-1-text/page/24/mode/1up,,,DBBE: Database of Byzantine Book Epigrams; Pinakes | Πίνακες: Textes et manuscrits grecs,https://www.dbbe.ugent.be/manuscripts/13850 http://pinakes.irht.cnrs.fr/notices/cote/48297/
MS_Laud_Gr_78_record_1,manuscript_6889,Laud_Gr,MS_Laud_Gr_78,MS. Laud Gr. 78,manuscript,,MS_Laud_Gr_78,ark:29072/x0gf06g29441,ark:29072/x07653718975,739.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Decoration, localization and date follow Hutter (1977–1982). Quarto Catalogue, col. 562 Summary Catalogue, vol. 2, part 1, p. 32","Quarto Catalogue, col. 562; Summary Catalogue, vol. 2, part 1, p. 32",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,False,,,"Irmgard Hutter, Corpus der byzantinischen Miniaturenhandschriften, I-III, Oxford, Bodleian Library, 3 vols. in 4 (Stuttgart, 1977–82), iii, 88 [Internet Archive]",https://archive.org/details/hutter-3.2bis-pp.-32-end-mss.-29-197-abb.-112-885/Hutter%203.1%2C%20pp.%201-201%20%28Intr.%3B%20mss.%201-130%29/page/133/mode/1up,,,DBBE: Database of Byzantine Book Epigrams; Pinakes | Πίνακες: Textes et manuscrits grecs,https://www.dbbe.ugent.be/manuscripts/14485 http://pinakes.irht.cnrs.fr/notices/cote/48300/
MS_Laud_Gr_79_record_1,manuscript_6890,Laud_Gr,MS_Laud_Gr_79,MS. Laud Gr. 79,manuscript,,MS_Laud_Gr_79,ark:29072/x0gh93gz77f7,ark:29072/x0m613mx36ps,741.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Quarto Catalogue, col. 562 Quarto Catalogue, col. 563 Summary Catalogue, vol. 2, part 1, p. 32","Quarto Catalogue, col. 562; Quarto Catalogue, col. 563; Summary Catalogue, vol. 2, part 1, p. 32",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,False,,,,,,,Pinakes | Πίνακες: Textes et manuscrits grecs,http://pinakes.irht.cnrs.fr/notices/cote/48301/
MS_Laud_Gr_80_record_1,manuscript_6892,Laud_Gr,MS_Laud_Gr_80,MS. Laud Gr. 80,manuscript,,MS_Laud_Gr_80,ark:29072/x0gq67jr4422,ark:29072/x08c97kq88w8,745.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Decoration, localization and date follow Hutter (1977–1982). Quarto Catalogue, col. 563 Summary Catalogue, vol. 2, part 1, p. 32","Quarto Catalogue, col. 563; Summary Catalogue, vol. 2, part 1, p. 32",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,False,,,"Irmgard Hutter, Corpus der byzantinischen Miniaturenhandschriften, I-III, Oxford, Bodleian Library, 3 vols. in 4 (Stuttgart, 1977–82), iii, 32 [Internet Archive]",https://archive.org/details/hutter-3.2bis-pp.-32-end-mss.-29-197-abb.-112-885/Hutter%203.1%2C%20pp.%201-201%20%28Intr.%3B%20mss.%201-130%29/page/48/mode/1up,,,Pinakes | Πίνακες: Textes et manuscrits grecs,http://pinakes.irht.cnrs.fr/notices/cote/48302/
MS_Laud_Gr_82_record_1,manuscript_6893,Laud_Gr,MS_Laud_Gr_82,MS. Laud Gr. 82,manuscript,,MS_Laud_Gr_82,ark:29072/x0gt54kn27cx,ark:29072/x0fx719m548h,726.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Decoration, localization and date follow Hutter (1977–1982). Quarto Catalogue, cols. 563–4 Quarto Catalogue, cols. 565–6 Quarto Catalogue, cols. 567–8 Summary Catalogue, vol. 2, part 1, p. 32","Quarto Catalogue, cols. 563–4; Quarto Catalogue, cols. 565–6; Quarto Catalogue, cols. 567–8; Summary Catalogue, vol. 2, part 1, p. 32",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,False,,,"Irmgard Hutter, Corpus der byzantinischen Miniaturenhandschriften, I-III, Oxford, Bodleian Library, 3 vols. in 4 (Stuttgart, 1977–82), iii, 126 [Internet Archive]",https://archive.org/details/hutter-3.2bis-pp.-32-end-mss.-29-197-abb.-112-885/Hutter%203.1%2C%20pp.%201-201%20%28Intr.%3B%20mss.%201-130%29/page/193/mode/1up,,,DBBE: Database of Byzantine Book Epigrams; Pinakes | Πίνακες: Textes et manuscrits grecs,https://www.dbbe.ugent.be/manuscripts/14486 http://pinakes.irht.cnrs.fr/notices/cote/48304/
MS_Laud_Gr_84_record_1,manuscript_6894,Laud_Gr,MS_Laud_Gr_84,MS. Laud Gr. 84,manuscript,,MS_Laud_Gr_84,ark:29072/x0gx41mj10pn,ark:29072/x05m60qs567n,737.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Decoration, localization and date follow Hutter (1977–1982). Quarto Catalogue, col. 568 Quarto Catalogue, cols. 569–70 Quarto Catalogue, col. 571 Summary Catalogue, vol. 2, part 1, p. 32","Quarto Catalogue, col. 568; Quarto Catalogue, cols. 569–70; Quarto Catalogue, col. 571; Summary Catalogue, vol. 2, part 1, p. 32",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,False,,,"Irmgard Hutter, Corpus der byzantinischen Miniaturenhandschriften, I-III, Oxford, Bodleian Library, 3 vols. in 4 (Stuttgart, 1977–82), iii, 85 [Internet Archive]",https://archive.org/details/hutter-3.2bis-pp.-32-end-mss.-29-197-abb.-112-885/Hutter%203.1%2C%20pp.%201-201%20%28Intr.%3B%20mss.%201-130%29/page/126/mode/1up,,,Pinakes | Πίνακες: Textes et manuscrits grecs,http://pinakes.irht.cnrs.fr/notices/cote/48306/
MS_Laud_Gr_85_record_1,manuscript_6895,Laud_Gr,MS_Laud_Gr_85,MS. Laud Gr. 85,manuscript,,MS_Laud_Gr_85,ark:29072/x0h128nd940p,ark:29072/x03n203z900f,652.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Quarto Catalogue, col. 571 Summary Catalogue, vol. 2, part 1, p. 29","Quarto Catalogue, col. 571; Summary Catalogue, vol. 2, part 1, p. 29",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,False,,,,,,,Pinakes | Πίνακες: Textes et manuscrits grecs,http://pinakes.irht.cnrs.fr/notices/cote/48307/
MS_Laud_Gr_86_record_1,manuscript_6896,Laud_Gr,MS_Laud_Gr_86,MS. Laud Gr. 86,manuscript,,MS_Laud_Gr_86,ark:29072/x0h415p9779j,ark:29072/x0k35694206c,751.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Decoration, localization and date follow Hutter (1977–1982). Quarto Catalogue, col. 571 Summary Catalogue, vol. 2, part 1, p. 33","Quarto Catalogue, col. 571; Summary Catalogue, vol. 2, part 1, p. 33",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,True,https://digital.bodleian.ox.ac.uk/objects/4b14c79a-ca42-4711-9c53-d1d1bcfeb75d/,https://iiif.bodleian.ox.ac.uk/iiif/manifest/4b14c79a-ca42-4711-9c53-d1d1bcfeb75d.json,"Irmgard Hutter, Corpus der byzantinischen Miniaturenhandschriften, I-III, Oxford, Bodleian Library, 3 vols. in 4 (Stuttgart, 1977–82), ii, 4 [Internet Archive]",https://archive.org/details/hutter-2-images/Hutter%202%2C%20Text%20%28pp.%201-87%29/page/54/mode/1up,,,Pinakes | Πίνακες: Textes et manuscrits grecs,http://pinakes.irht.cnrs.fr/notices/cote/48308/
MS_Laud_Gr_87_record_1,manuscript_6897,Laud_Gr,MS_Laud_Gr_87,MS. Laud Gr. 87,manuscript,,MS_Laud_Gr_87,ark:29072/x0h702q660m8,ark:29072/x03t945r56mn,637.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Quarto Catalogue, cols. 571–2 Quarto Catalogue, cols. 573–4 Quarto Catalogue, col. 575 Summary Catalogue, vol. 2, part 1, p. 28","Quarto Catalogue, cols. 571–2; Quarto Catalogue, cols. 573–4; Quarto Catalogue, col. 575; Summary Catalogue, vol. 2, part 1, p. 28",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,False,,,,,,,Pinakes | Πίνακες: Textes et manuscrits grecs,http://pinakes.irht.cnrs.fr/notices/cote/48309/
MS_Laud_Gr_88_record_1,manuscript_6898,Laud_Gr,MS_Laud_Gr_88,MS. Laud Gr. 88,manuscript,,MS_Laud_Gr_88,ark:29072/x0h989r343xm,ark:29072/x0d791sg381c,753.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Quarto Catalogue, col. 575 Summary Catalogue, vol. 2, part 1, p. 33","Quarto Catalogue, col. 575; Summary Catalogue, vol. 2, part 1, p. 33",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,False,,,,,,,Pinakes | Πίνακες: Textes et manuscrits grecs,http://pinakes.irht.cnrs.fr/notices/cote/48310/
MS_Laud_Gr_89_record_1,manuscript_6899,Laud_Gr,MS_Laud_Gr_89,MS. Laud Gr. 89,manuscript,,MS_Laud_Gr_89,ark:29072/x0hd76s0277t,ark:29072/x0nz805z367q,748.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Quarto Catalogue, col. 575 Quarto Catalogue, cols. 575–6 Quarto Catalogue, col. 577 Summary Catalogue, vol. 2, part 1, p. 33","Quarto Catalogue, col. 575; Quarto Catalogue, cols. 575–6; Quarto Catalogue, col. 577; Summary Catalogue, vol. 2, part 1, p. 33",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,False,,,,,,,Pinakes | Πίνακες: Textes et manuscrits grecs,http://pinakes.irht.cnrs.fr/notices/cote/48311/
MS_Laud_Gr_90_record_1,manuscript_6901,Laud_Gr,MS_Laud_Gr_90,MS. Laud Gr. 90,manuscript,,MS_Laud_Gr_90,ark:29072/x0hm50tr93v0,ark:29072/x0pz50gv69c4,743.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Decoration, localization and date follow Hutter (1977–1982). Quarto Catalogue, cols. 577–8 Summary Catalogue, vol. 2, part 1, p. 32","Quarto Catalogue, cols. 577–8; Summary Catalogue, vol. 2, part 1, p. 32",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,False,,,"Irmgard Hutter, Corpus der byzantinischen Miniaturenhandschriften, I-III, Oxford, Bodleian Library, 3 vols. in 4 (Stuttgart, 1977–82), i, 60 [Internet Archive]",https://archive.org/details/hutter-1-text/page/99/mode/1up,,,Pinakes | Πίνακες: Textes et manuscrits grecs,http://pinakes.irht.cnrs.fr/notices/cote/48312/
MS_Laud_Gr_91_record_1,manuscript_6902,Laud_Gr,MS_Laud_Gr_91,MS. Laud Gr. 91,manuscript,,MS_Laud_Gr_91,ark:29072/x0hq37vn7753,ark:29072/x0k643b103k0,716.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Quarto Catalogue, col. 579 Summary Catalogue, vol. 2, part 1, p. 31","Quarto Catalogue, col. 579; Summary Catalogue, vol. 2, part 1, p. 31",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,False,,,,,,,DBBE: Database of Byzantine Book Epigrams; Pinakes | Πίνακες: Textes et manuscrits grecs,https://www.dbbe.ugent.be/manuscripts/14490 http://pinakes.irht.cnrs.fr/notices/cote/48313/
MS_Laud_Gr_92a_R_record_1,manuscript_6903,Laud_Gr,MS_Laud_Gr_92a_R,MS. Laud Gr. 92a (R),manuscript,,MS_Laud_Gr_92a_R,ark:29072/x0ht24wj60gt,ark:29072/x04t64gn89wk,910.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Quarto Catalogue, cols. 579–80 Summary Catalogue, vol. 2, part 1, p. 38","Quarto Catalogue, cols. 579–80; Summary Catalogue, vol. 2, part 1, p. 38",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,False,,,,,,,Pinakes | Πίνακες: Textes et manuscrits grecs,http://pinakes.irht.cnrs.fr/notices/cote/48314/
MS_Laud_Gr_92b_record_1,manuscript_6904,Laud_Gr,MS_Laud_Gr_92b,MS. Laud Gr. 92b,manuscript,,MS_Laud_Gr_92b,ark:29072/x0hx11xf43sp,ark:29072/x06969z139cx,332.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Decoration, localization and date follow Hutter (1977–1982). Quarto Catalogue, col. 580 Quarto Catalogue, cols. 581–2 Summary Catalogue, vol. 2, part 1, p. 20","Quarto Catalogue, col. 580; Quarto Catalogue, cols. 581–2; Summary Catalogue, vol. 2, part 1, p. 20",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,False,,,"Irmgard Hutter, Corpus der byzantinischen Miniaturenhandschriften, I-III, Oxford, Bodleian Library, 3 vols. in 4 (Stuttgart, 1977–82), i, 15 [Internet Archive]",https://archive.org/details/hutter-1-text/page/23/mode/1up,,,Pinakes | Πίνακες: Textes et manuscrits grecs,http://pinakes.irht.cnrs.fr/notices/cote/48315/
MS_Laud_Gr_93_record_1,manuscript_6905,Laud_Gr,MS_Laud_Gr_93,MS. Laud Gr. 93,manuscript,,MS_Laud_Gr_93,ark:29072/x0j098zb273g,ark:29072/x0m900nt19xw,772.0,,,,"Summary description abbreviated from the Quarto Catalogue (H. O. Coxe, Catalogi codicum manuscriptorum Bibliothecae Bodleianae pars prima recensionem codicum Graecorum continens, Quarto Catalogues I, 1883, repr. with corrections 1969). Quarto Catalogue, col. 582 Summary Catalogue, vol. 2, part 1, p. 33","Quarto Catalogue, col. 582; Summary Catalogue, vol. 2, part 1, p. 33",2018-08-15,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,False,,,False,,,,,,,Pinakes | Πίνακες: Textes et manuscrits grecs,http://pinakes.irht.cnrs.fr/notices/cote/48316/
MS_Laud_Misc_1_record_1,manuscript_6907,Laud_Misc,MS_Laud_Misc_1,MS. Laud Misc. 1,manuscript,,MS_Laud_Misc_1,ark:29072/x0z316q090z4,ark:29072/x06t053g55x0,653.0,,,,"Description adapted (August 2022) from the Quarto Catalogue (H. O. Coxe, Laudian Manuscripts, Quarto Catalogues II, repr. with corrections, 1969, from the original ed. of 1858–1885) and from brief unpublished description by B. C. Barker-Benfield, 2016, with reference to published literature as cited. Quarto Catalogue, col. 55 Summary Catalogue, vol. 2, part 1, p. 29","Quarto Catalogue, col. 55; Summary Catalogue, vol. 2, part 1, p. 29",2022-08-01,True,True,False,University of Oxford,Bodleian Libraries,Special Collections,Oxford,University of Oxford,Bodleian Library,,True,https://digital.bodleian.ox.ac.uk/objects/f01d1d37-73c9-4c33-8d5d-aa8392de979c/,https://iiif.bodleian.ox.ac.uk/iiif/manifest/f01d1d37-73c9-4c33-8d5d-aa8392de979c.json,False,,,,,,,,
